Class,Feature,Feature_ID,Importance
2-NULL,PF3D7_0317600_MeanImputer,581,0
2-NULL,PF3D7_0221000_ImputationMarker,370,0
2-NULL,PF3D7_0730700_ImputationMarker,2022,0
2-NULL,PF3D7_0702700_MeanImputer,1722,0
2-NULL,PF3D7_0319700_MeanImputer,607,0
2-NULL,PF3D7_0730000_ImputationMarker,2013,0
2-NULL,PF3D7_0320000_MeanImputer,610,0
2-NULL,PF3D7_0320100_MeanImputer,611,0
2-NULL,PF3D7_0302900_MeanImputer,421,0
2-NULL,PF3D7_0320100_ImputationMarker,612,0
2-NULL,PF3D7_0301400_ImputationMarker,406,0
2-NULL,PF3D7_0630600_MeanImputer,1683,0
2-NULL,PF3D7_0104000_ImputationMarker,39,0
2-NULL,PF3D7_0104100_MeanImputer,40,0
2-NULL,PF3D7_0320500_MeanImputer,617,0
2-NULL,PF3D7_0702200_MeanImputer,1716,0
2-NULL,PF3D7_0728700_ImputationMarker,2000,0
2-NULL,PF3D7_0700400_ImputationMarker,1703,0
2-NULL,PF3D7_0700400_MeanImputer,1702,0
2-NULL,PF3D7_0304000_MeanImputer,432,0
2-NULL,PF3D7_0702100_MeanImputer,1715,0
2-NULL,PF3D7_0301600_MeanImputer,409,0
2-NULL,PF3D7_0101300_ImputationMarker,8,0
2-NULL,PF3D7_0728100_MeanImputer,1994,0
2-NULL,PF3D7_0729100_MeanImputer,2003,0
2-NULL,PF3D7_0700200_ImputationMarker,1701,0
2-NULL,PF3D7_0107800_MeanImputer,79,0
2-NULL,PF3D7_0318400_ImputationMarker,592,0
2-NULL,PF3D7_0700200_MeanImputer,1700,0
2-NULL,PF3D7_0318500_MeanImputer,593,0
2-NULL,PF3D7_0301700_MeanImputer,410,0
2-NULL,PF3D7_0317800_MeanImputer,584,0
2-NULL,PF3D7_0727900_MeanImputer,1992,0
2-NULL,PF3D7_0301800_MeanImputer,411,0
2-NULL,PF3D7_0728600_MeanImputer,1998,0
2-NULL,PF3D7_0101600_ImputationMarker,10,0
2-NULL,PF3D7_0318100_MeanImputer,588,0
2-NULL,PF3D7_0700900_ImputationMarker,1707,0
2-NULL,PF3D7_0701000_MeanImputer,1708,0
2-NULL,PF3D7_0701000_ImputationMarker,1709,0
2-NULL,PF3D7_0108800_ImputationMarker,90,0
2-NULL,PF3D7_0728200_MeanImputer,1995,0
2-NULL,PF3D7_0629900_MeanImputer,1674,0
2-NULL,PF3D7_0701800_MeanImputer,1711,0
2-NULL,PF3D7_0701800_ImputationMarker,1712,0
2-NULL,PF3D7_0304300_MeanImputer,435,0
2-NULL,PF3D7_0318000_MeanImputer,586,0
2-NULL,PF3D7_0700500_ImputationMarker,1705,0
2-NULL,PF3D7_0301500_ImputationMarker,408,0
2-NULL,PF3D7_0716300_MeanImputer,1867,0
2-NULL,PF3D7_0727200_MeanImputer,1984,0
2-NULL,PF3D7_0632400_ImputationMarker,1694,0
2-NULL,PF3D7_0730500_MeanImputer,2020,0
2-NULL,PF3D7_0320900_MeanImputer,622,0
2-NULL,PF3D7_0304600_MeanImputer,439,0
2-NULL,PF3D7_0702500_MeanImputer,1719,0
2-NULL,PF3D7_0320600_MeanImputer,618,0
2-NULL,PF3D7_0318000_ImputationMarker,587,0
2-NULL,PF3D7_0702500_ImputationMarker,1720,0
2-NULL,PF3D7_0320600_ImputationMarker,619,0
2-NULL,PF3D7_0629500_MeanImputer,1670,0
2-NULL,PF3D7_0101800_ImputationMarker,12,0
2-NULL,PF3D7_0100600_ImputationMarker,4,0
2-NULL,PF3D7_0716200_MeanImputer,1866,0
2-NULL,PF3D7_0303600_MeanImputer,428,0
2-NULL,PF3D7_0108300_MeanImputer,83,0
2-NULL,PF3D7_0729200_ImputationMarker,2005,0
2-NULL,PF3D7_0318800_ImputationMarker,597,0
2-NULL,PF3D7_0727800_MeanImputer,1991,0
2-NULL,PF3D7_0101800_MeanImputer,11,0
2-NULL,PF3D7_0730400_ImputationMarker,2019,0
2-NULL,PF3D7_0630000_ImputationMarker,1676,0
2-NULL,PF3D7_0303700_MeanImputer,430,0
2-NULL,PF3D7_0702300_MeanImputer,1717,0
2-NULL,PF3D7_0629700_MeanImputer,1672,0
2-NULL,PF3D7_0101300_MeanImputer,7,0
2-NULL,PF3D7_0304500_ImputationMarker,438,0
2-NULL,PF3D7_0727500_ImputationMarker,1988,0
2-NULL,PF3D7_0320700_MeanImputer,620,0
2-NULL,PF3D7_0102000_ImputationMarker,16,0
2-NULL,PF3D7_0100800_ImputationMarker,6,0
2-NULL,PF3D7_0303600_ImputationMarker,429,0
2-NULL,PF3D7_0302500_MeanImputer,417,0
2-NULL,PF3D7_0702400_MeanImputer,1718,0
2-NULL,PF3D7_0630200_ImputationMarker,1679,0
2-NULL,PF3D7_0310800_MeanImputer,506,0
2-NULL,PF3D7_0317200_MeanImputer,577,0
2-NULL,PF3D7_0308500_MeanImputer,483,0
2-NULL,PF3D7_0711100_MeanImputer,1811,0
2-NULL,PF3D7_0720600_MeanImputer,1917,0
2-NULL,PF3D7_0711100_ImputationMarker,1812,0
2-NULL,PF3D7_0720500_ImputationMarker,1916,0
2-NULL,PF3D7_0313500_MeanImputer,536,0
2-NULL,PF3D7_0313400_MeanImputer,535,0
2-NULL,PF3D7_0308600_MeanImputer,484,0
2-NULL,PF3D7_0313300_MeanImputer,534,0
2-NULL,PF3D7_0311000_MeanImputer,508,0
2-NULL,PF3D7_0102700_MeanImputer,26,0
2-NULL,PF3D7_0711200_ImputationMarker,1814,0
2-NULL,PF3D7_0102800_MeanImputer,27,0
2-NULL,PF3D7_0720400_MeanImputer,1914,0
2-NULL,PF3D7_0720300_ImputationMarker,1913,0
2-NULL,PF3D7_0711300_MeanImputer,1815,0
2-NULL,PF3D7_0313200_ImputationMarker,533,0
2-NULL,PF3D7_0720300_MeanImputer,1912,0
2-NULL,PF3D7_0311000_ImputationMarker,509,0
2-NULL,PF3D7_0720200_MeanImputer,1911,0
2-NULL,PF3D7_0720100_MeanImputer,1910,0
2-NULL,PF3D7_0308900_MeanImputer,487,0
2-NULL,PF3D7_0711500_MeanImputer,1817,0
2-NULL,PF3D7_0102900_MeanImputer,28,0
2-NULL,PF3D7_0712000_MeanImputer,1819,0
2-NULL,PF3D7_0309100_ImputationMarker,490,0
2-NULL,PF3D7_0711000_MeanImputer,1810,0
2-NULL,PF3D7_0105600_MeanImputer,54,0
2-NULL,PF3D7_0104300_MeanImputer,42,0
2-NULL,PF3D7_0313800_MeanImputer,538,0
2-NULL,PF3D7_0709500_ImputationMarker,1795,0
2-NULL,PF3D7_0314500_MeanImputer,547,0
2-NULL,PF3D7_0709600_MeanImputer,1796,0
2-NULL,PF3D7_0721600_ImputationMarker,1928,0
2-NULL,PF3D7_0721600_MeanImputer,1927,0
2-NULL,PF3D7_0709800_MeanImputer,1798,0
2-NULL,PF3D7_0721400_MeanImputer,1925,0
2-NULL,PF3D7_0721300_MeanImputer,1924,0
2-NULL,PF3D7_0314400_ImputationMarker,546,0
2-NULL,PF3D7_0314400_MeanImputer,545,0
2-NULL,PF3D7_0710100_MeanImputer,1801,0
2-NULL,PF3D7_0314200_ImputationMarker,544,0
2-NULL,PF3D7_0710300_MeanImputer,1803,0
2-NULL,PF3D7_0710400_MeanImputer,1804,0
2-NULL,PF3D7_0223200_ImputationMarker,386,0
2-NULL,PF3D7_0308100_MeanImputer,480,0
2-NULL,PF3D7_0721100_MeanImputer,1922,0
2-NULL,PF3D7_0710600_MeanImputer,1806,0
2-NULL,PF3D7_0314000_ImputationMarker,542,0
2-NULL,PF3D7_0710700_MeanImputer,1807,0
2-NULL,PF3D7_0710800_MeanImputer,1808,0
2-NULL,PF3D7_0720900_MeanImputer,1920,0
2-NULL,PF3D7_0720800_MeanImputer,1919,0
2-NULL,PF3D7_0313900_ImputationMarker,540,0
2-NULL,PF3D7_0308300_MeanImputer,482,0
2-NULL,PF3D7_0720000_MeanImputer,1909,0
2-NULL,PF3D7_0712200_ImputationMarker,1821,0
2-NULL,PF3D7_0105900_MeanImputer,57,0
2-NULL,PF3D7_0311800_MeanImputer,519,0
2-NULL,PF3D7_0718400_ImputationMarker,1890,0
2-NULL,PF3D7_0718400_MeanImputer,1889,0
2-NULL,PF3D7_0718100_MeanImputer,1887,0
2-NULL,PF3D7_0109100_ImputationMarker,93,0
2-NULL,PF3D7_0717900_MeanImputer,1885,0
2-NULL,PF3D7_0311700_ImputationMarker,518,0
2-NULL,PF3D7_0714000_ImputationMarker,1840,0
2-NULL,PF3D7_0104700_ImputationMarker,47,0
2-NULL,PF3D7_0717800_MeanImputer,1884,0
2-NULL,PF3D7_0309900_MeanImputer,497,0
2-NULL,PF3D7_0714100_MeanImputer,1841,0
2-NULL,PF3D7_0714100_ImputationMarker,1842,0
2-NULL,PF3D7_0300500_MeanImputer,394,0
2-NULL,PF3D7_0311500_ImputationMarker,515,0
2-NULL,PF3D7_0717600_MeanImputer,1882,0
2-NULL,PF3D7_0311400_MeanImputer,513,0
2-NULL,PF3D7_0103800_MeanImputer,36,0
2-NULL,PF3D7_0717500_MeanImputer,1881,0
2-NULL,PF3D7_0714200_MeanImputer,1843,0
2-NULL,PF3D7_0300400_ImputationMarker,393,0
2-NULL,PF3D7_0310000_MeanImputer,498,0
2-NULL,PF3D7_0714400_MeanImputer,1845,0
2-NULL,PF3D7_0310100_MeanImputer,499,0
2-NULL,PF3D7_0714400_ImputationMarker,1846,0
2-NULL,PF3D7_0104500_MeanImputer,44,0
2-NULL,PF3D7_0309800_MeanImputer,496,0
2-NULL,PF3D7_0713900_MeanImputer,1838,0
2-NULL,PF3D7_0313000_MeanImputer,530,0
2-NULL,PF3D7_0103700_MeanImputer,35,0
2-NULL,PF3D7_0712400_MeanImputer,1823,0
2-NULL,PF3D7_0312900_MeanImputer,529,0
2-NULL,PF3D7_0719700_ImputationMarker,1906,0
2-NULL,PF3D7_0719600_ImputationMarker,1904,0
2-NULL,PF3D7_0105300_MeanImputer,52,0
2-NULL,PF3D7_0712900_MeanImputer,1826,0
2-NULL,PF3D7_0312400_MeanImputer,526,0
2-NULL,PF3D7_0713100_ImputationMarker,1828,0
2-NULL,PF3D7_0716900_ImputationMarker,1875,0
2-NULL,PF3D7_0103400_MeanImputer,32,0
2-NULL,PF3D7_0713200_ImputationMarker,1830,0
2-NULL,PF3D7_0309700_MeanImputer,495,0
2-NULL,PF3D7_0719200_ImputationMarker,1899,0
2-NULL,PF3D7_0713300_MeanImputer,1831,0
2-NULL,PF3D7_0300500_ImputationMarker,395,0
2-NULL,PF3D7_0223400_ImputationMarker,389,0
2-NULL,PF3D7_0105100_ImputationMarker,50,0
2-NULL,PF3D7_0713500_MeanImputer,1833,0
2-NULL,PF3D7_0719000_MeanImputer,1896,0
2-NULL,PF3D7_0718900_ImputationMarker,1895,0
2-NULL,PF3D7_0311900_ImputationMarker,521,0
2-NULL,PF3D7_0713600_MeanImputer,1834,0
2-NULL,PF3D7_0713600_ImputationMarker,1835,0
2-NULL,PF3D7_0718700_MeanImputer,1893,0
2-NULL,PF3D7_0713700_MeanImputer,1836,0
2-NULL,PF3D7_0721700_ImputationMarker,1930,0
2-NULL,PF3D7_0721800_MeanImputer,1931,0
2-NULL,PF3D7_0102100_MeanImputer,17,0
2-NULL,PF3D7_0316200_MeanImputer,566,0
2-NULL,PF3D7_0306100_MeanImputer,458,0
2-NULL,PF3D7_0301100_MeanImputer,401,0
2-NULL,PF3D7_0704700_MeanImputer,1744,0
2-NULL,PF3D7_0704800_MeanImputer,1745,0
2-NULL,PF3D7_0316000_MeanImputer,564,0
2-NULL,PF3D7_0705100_MeanImputer,1748,0
2-NULL,PF3D7_0306200_ImputationMarker,460,0
2-NULL,PF3D7_0315900_ImputationMarker,563,0
2-NULL,PF3D7_0724600_MeanImputer,1962,0
2-NULL,PF3D7_0301000_ImputationMarker,400,0
2-NULL,PF3D7_0306600_MeanImputer,464,0
2-NULL,PF3D7_0724300_MeanImputer,1959,0
2-NULL,PF3D7_0705200_ImputationMarker,1750,0
2-NULL,PF3D7_0306600_ImputationMarker,465,0
2-NULL,PF3D7_0705300_MeanImputer,1751,0
2-NULL,PF3D7_0705400_MeanImputer,1752,0
2-NULL,PF3D7_0714700_ImputationMarker,1850,0
2-NULL,PF3D7_0107000_MeanImputer,69,0
2-NULL,PF3D7_0724100_MeanImputer,1957,0
2-NULL,PF3D7_0723900_MeanImputer,1955,0
2-NULL,PF3D7_0723800_MeanImputer,1954,0
2-NULL,PF3D7_0315800_MeanImputer,561,0
2-NULL,PF3D7_0706000_MeanImputer,1757,0
2-NULL,PF3D7_0315700_MeanImputer,560,0
2-NULL,PF3D7_0221800_ImputationMarker,378,0
2-NULL,PF3D7_0306000_MeanImputer,457,0
2-NULL,PF3D7_0310400_MeanImputer,502,0
2-NULL,PF3D7_0221900_ImputationMarker,380,0
2-NULL,PF3D7_0724900_ImputationMarker,1966,0
2-NULL,PF3D7_0304900_MeanImputer,444,0
2-NULL,PF3D7_0726500_MeanImputer,1977,0
2-NULL,PF3D7_0317100_MeanImputer,576,0
2-NULL,PF3D7_0310700_ImputationMarker,505,0
2-NULL,PF3D7_0703300_ImputationMarker,1729,0
2-NULL,PF3D7_0102100_ImputationMarker,18,0
2-NULL,PF3D7_0317000_ImputationMarker,575,0
2-NULL,PF3D7_0317000_MeanImputer,574,0
2-NULL,PF3D7_0703500_MeanImputer,1731,0
2-NULL,PF3D7_0703600_MeanImputer,1732,0
2-NULL,PF3D7_0305400_ImputationMarker,450,0
2-NULL,PF3D7_0305600_MeanImputer,452,0
2-NULL,PF3D7_0107400_ImputationMarker,74,0
2-NULL,PF3D7_0301100_ImputationMarker,402,0
2-NULL,PF3D7_0716400_ImputationMarker,1869,0
2-NULL,PF3D7_0305800_MeanImputer,454,0
2-NULL,PF3D7_0703800_MeanImputer,1734,0
2-NULL,PF3D7_0703800_ImputationMarker,1735,0
2-NULL,PF3D7_0703900_MeanImputer,1736,0
2-NULL,PF3D7_0305800_ImputationMarker,455,0
2-NULL,PF3D7_0725000_MeanImputer,1967,0
2-NULL,PF3D7_0316600_ImputationMarker,570,0
2-NULL,PF3D7_0316600_MeanImputer,569,0
2-NULL,PF3D7_0221500_ImputationMarker,375,0
2-NULL,PF3D7_0316400_MeanImputer,567,0
2-NULL,PF3D7_0315600_MeanImputer,559,0
2-NULL,PF3D7_0715500_ImputationMarker,1860,0
2-NULL,PF3D7_0300900_ImputationMarker,398,0
2-NULL,PF3D7_0708100_ImputationMarker,1776,0
2-NULL,PF3D7_0310900_MeanImputer,507,0
2-NULL,PF3D7_0223100_MeanImputer,383,0
2-NULL,PF3D7_0307600_MeanImputer,475,0
2-NULL,PF3D7_0106300_MeanImputer,61,0
2-NULL,PF3D7_0708300_ImputationMarker,1779,0
2-NULL,PF3D7_0315000_MeanImputer,552,0
2-NULL,PF3D7_0314900_MeanImputer,551,0
2-NULL,PF3D7_0708500_MeanImputer,1781,0
2-NULL,PF3D7_0102500_MeanImputer,24,0
2-NULL,PF3D7_0708500_ImputationMarker,1782,0
2-NULL,PF3D7_0708600_MeanImputer,1783,0
2-NULL,PF3D7_0708600_ImputationMarker,1784,0
2-NULL,PF3D7_0708700_MeanImputer,1785,0
2-NULL,PF3D7_0722400_MeanImputer,1937,0
2-NULL,PF3D7_0307700_MeanImputer,476,0
2-NULL,PF3D7_0722300_MeanImputer,1936,0
2-NULL,PF3D7_0307800_MeanImputer,477,0
2-NULL,PF3D7_0722200_MeanImputer,1935,0
2-NULL,PF3D7_0106200_MeanImputer,60,0
2-NULL,PF3D7_0709000_MeanImputer,1788,0
2-NULL,PF3D7_0722000_ImputationMarker,1933,0
2-NULL,PF3D7_0709200_ImputationMarker,1791,0
2-NULL,PF3D7_0223100_ImputationMarker,384,0
2-NULL,PF3D7_0709400_MeanImputer,1793,0
2-NULL,PF3D7_0722000_MeanImputer,1932,0
2-NULL,PF3D7_0708200_MeanImputer,1777,0
2-NULL,PF3D7_0722800_MeanImputer,1941,0
2-NULL,PF3D7_0706700_MeanImputer,1762,0
2-NULL,PF3D7_0708000_MeanImputer,1774,0
2-NULL,PF3D7_0300400_MeanImputer,392,0
2-NULL,PF3D7_0706800_MeanImputer,1763,0
2-NULL,PF3D7_0706900_MeanImputer,1764,0
2-NULL,PF3D7_0102300_ImputationMarker,21,0
2-NULL,PF3D7_0707300_MeanImputer,1766,0
2-NULL,PF3D7_0723500_ImputationMarker,1951,0
2-NULL,PF3D7_0307100_MeanImputer,469,0
2-NULL,PF3D7_0716800_MeanImputer,1873,0
2-NULL,PF3D7_0707500_MeanImputer,1768,0
2-NULL,PF3D7_0315500_MeanImputer,558,0
2-NULL,PF3D7_0707600_MeanImputer,1769,0
2-NULL,PF3D7_0723400_MeanImputer,1949,0
2-NULL,PF3D7_0723300_MeanImputer,1948,0
2-NULL,PF3D7_0307100_ImputationMarker,470,0
2-NULL,PF3D7_0723200_ImputationMarker,1947,0
2-NULL,PF3D7_0106700_MeanImputer,66,0
2-NULL,PF3D7_0102400_MeanImputer,22,0
2-NULL,PF3D7_0106600_ImputationMarker,65,0
2-NULL,PF3D7_0723100_ImputationMarker,1945,0
2-NULL,PF3D7_0315300_ImputationMarker,556,0
2-NULL,PF3D7_0222800_ImputationMarker,382,0
2-NULL,PF3D7_0102400_ImputationMarker,23,0
2-NULL,PF3D7_0715400_ImputationMarker,1858,0
2-NULL,PF3D7_0707800_ImputationMarker,1772,0
2-NULL,PF3D7_0722800_ImputationMarker,1942,0
2-NULL,PF3D7_0106800_MeanImputer,67,0
2-NULL,PF3D7_0615500_MeanImputer,1509,0
2-NULL,PF3D7_0220600_MeanImputer,366,0
2-NULL,PF3D7_0521900_ImputationMarker,1210,0
2-NULL,PF3D7_0205100_ImputationMarker,211,0
2-NULL,PF3D7_0522700_ImputationMarker,1220,0
2-NULL,PF3D7_0522700_MeanImputer,1219,0
2-NULL,PF3D7_0418400_ImputationMarker,875,0
2-NULL,PF3D7_0522200_MeanImputer,1214,0
2-NULL,PF3D7_0522100_ImputationMarker,1213,0
2-NULL,PF3D7_0418600_MeanImputer,877,0
2-NULL,PF3D7_0418700_MeanImputer,878,0
2-NULL,PF3D7_0418900_MeanImputer,879,0
2-NULL,PF3D7_0204900_MeanImputer,208,0
2-NULL,PF3D7_0419100_ImputationMarker,882,0
2-NULL,PF3D7_0419200_MeanImputer,883,0
2-NULL,PF3D7_0521700_MeanImputer,1207,0
2-NULL,PF3D7_0521500_MeanImputer,1206,0
2-NULL,PF3D7_0419300_ImputationMarker,885,0
2-NULL,PF3D7_0521100_MeanImputer,1203,0
2-NULL,PF3D7_0520900_MeanImputer,1201,0
2-NULL,PF3D7_0520700_MeanImputer,1199,0
2-NULL,PF3D7_0418300_ImputationMarker,873,0
2-NULL,PF3D7_0418300_MeanImputer,872,0
2-NULL,PF3D7_0205500_MeanImputer,214,0
2-NULL,PF3D7_0204100_MeanImputer,201,0
2-NULL,PF3D7_0523900_ImputationMarker,1234,0
2-NULL,PF3D7_0523900_MeanImputer,1233,0
2-NULL,PF3D7_0417200_MeanImputer,861,0
2-NULL,PF3D7_0203800_ImputationMarker,198,0
2-NULL,PF3D7_0417300_MeanImputer,862,0
2-NULL,PF3D7_0203900_MeanImputer,199,0
2-NULL,PF3D7_0523600_MeanImputer,1230,0
2-NULL,PF3D7_0523500_ImputationMarker,1229,0
2-NULL,PF3D7_0204200_MeanImputer,202,0
2-NULL,PF3D7_0204700_MeanImputer,206,0
2-NULL,PF3D7_0417400_MeanImputer,863,0
2-NULL,PF3D7_0214200_ImputationMarker,304,0
2-NULL,PF3D7_0302100_MeanImputer,414,0
2-NULL,PF3D7_0418000_MeanImputer,869,0
2-NULL,PF3D7_0204300_MeanImputer,203,0
2-NULL,PF3D7_0204500_MeanImputer,204,0
2-NULL,PF3D7_0418100_MeanImputer,870,0
2-NULL,PF3D7_0418200_MeanImputer,871,0
2-NULL,PF3D7_0419400_MeanImputer,886,0
2-NULL,PF3D7_0419500_MeanImputer,887,0
2-NULL,PF3D7_0214600_MeanImputer,308,0
2-NULL,PF3D7_0420400_MeanImputer,899,0
2-NULL,PF3D7_0206000_MeanImputer,217,0
2-NULL,PF3D7_0518400_ImputationMarker,1170,0
2-NULL,PF3D7_0213400_ImputationMarker,295,0
2-NULL,PF3D7_0518200_MeanImputer,1167,0
2-NULL,PF3D7_0420200_ImputationMarker,897,0
2-NULL,PF3D7_0206100_MeanImputer,218,0
2-NULL,PF3D7_0517800_ImputationMarker,1163,0
2-NULL,PF3D7_0420300_MeanImputer,898,0
2-NULL,PF3D7_0517600_ImputationMarker,1160,0
2-NULL,PF3D7_0213500_MeanImputer,296,0
2-NULL,PF3D7_0517600_MeanImputer,1159,0
2-NULL,PF3D7_0517500_ImputationMarker,1158,0
2-NULL,PF3D7_0420700_MeanImputer,900,0
2-NULL,PF3D7_0517500_MeanImputer,1157,0
2-NULL,PF3D7_0421100_MeanImputer,901,0
2-NULL,PF3D7_0206100_ImputationMarker,219,0
2-NULL,PF3D7_0421100_ImputationMarker,902,0
2-NULL,PF3D7_0517200_MeanImputer,1154,0
2-NULL,PF3D7_0518800_MeanImputer,1174,0
2-NULL,PF3D7_0518800_ImputationMarker,1175,0
2-NULL,PF3D7_0520400_ImputationMarker,1196,0
2-NULL,PF3D7_0519500_MeanImputer,1185,0
2-NULL,PF3D7_0520400_MeanImputer,1195,0
2-NULL,PF3D7_0419600_MeanImputer,888,0
2-NULL,PF3D7_0520200_MeanImputer,1193,0
2-NULL,PF3D7_0205600_MeanImputer,215,0
2-NULL,PF3D7_0213700_MeanImputer,298,0
2-NULL,PF3D7_0520000_MeanImputer,1191,0
2-NULL,PF3D7_0519800_ImputationMarker,1189,0
2-NULL,PF3D7_0519700_MeanImputer,1187,0
2-NULL,PF3D7_0519400_MeanImputer,1184,0
2-NULL,PF3D7_0419800_MeanImputer,892,0
2-NULL,PF3D7_0419600_ImputationMarker,889,0
2-NULL,PF3D7_0519300_MeanImputer,1183,0
2-NULL,PF3D7_0519200_ImputationMarker,1182,0
2-NULL,PF3D7_0419700_MeanImputer,890,0
2-NULL,PF3D7_0519000_ImputationMarker,1179,0
2-NULL,PF3D7_0519000_MeanImputer,1178,0
2-NULL,PF3D7_0518900_ImputationMarker,1177,0
2-NULL,PF3D7_0419700_ImputationMarker,891,0
2-NULL,PF3D7_0417000_ImputationMarker,859,0
2-NULL,PF3D7_0416800_MeanImputer,856,0
2-NULL,PF3D7_0213100_MeanImputer,292,0
2-NULL,PF3D7_0414700_MeanImputer,831,0
2-NULL,PF3D7_0414400_MeanImputer,826,0
2-NULL,PF3D7_0529000_MeanImputer,1295,0
2-NULL,PF3D7_0528900_ImputationMarker,1294,0
2-NULL,PF3D7_0414400_ImputationMarker,827,0
2-NULL,PF3D7_0414500_ImputationMarker,829,0
2-NULL,PF3D7_0414600_MeanImputer,830,0
2-NULL,PF3D7_0528600_ImputationMarker,1290,0
2-NULL,PF3D7_0528600_MeanImputer,1289,0
2-NULL,PF3D7_0528500_ImputationMarker,1288,0
2-NULL,PF3D7_0529100_ImputationMarker,1297,0
2-NULL,PF3D7_0414800_MeanImputer,832,0
2-NULL,PF3D7_0414800_ImputationMarker,833,0
2-NULL,PF3D7_0215600_MeanImputer,318,0
2-NULL,PF3D7_0528300_ImputationMarker,1285,0
2-NULL,PF3D7_0414900_ImputationMarker,835,0
2-NULL,PF3D7_0202100_MeanImputer,182,0
2-NULL,PF3D7_0527900_MeanImputer,1280,0
2-NULL,PF3D7_0202200_ImputationMarker,184,0
2-NULL,PF3D7_0201700_MeanImputer,178,0
2-NULL,PF3D7_0414300_MeanImputer,825,0
2-NULL,PF3D7_0415400_ImputationMarker,841,0
2-NULL,PF3D7_0529600_MeanImputer,1302,0
2-NULL,PF3D7_0201000_MeanImputer,171,0
2-NULL,PF3D7_0530000_MeanImputer,1308,0
2-NULL,PF3D7_0201200_ImputationMarker,173,0
2-NULL,PF3D7_0215800_ImputationMarker,321,0
2-NULL,PF3D7_0413500_MeanImputer,816,0
2-NULL,PF3D7_0529700_ImputationMarker,1305,0
2-NULL,PF3D7_0413600_ImputationMarker,818,0
2-NULL,PF3D7_0529600_ImputationMarker,1303,0
2-NULL,PF3D7_0413700_MeanImputer,819,0
2-NULL,PF3D7_0414100_MeanImputer,824,0
2-NULL,PF3D7_0201400_ImputationMarker,175,0
2-NULL,PF3D7_0413800_ImputationMarker,821,0
2-NULL,PF3D7_0413900_MeanImputer,822,0
2-NULL,PF3D7_0529500_MeanImputer,1301,0
2-NULL,PF3D7_0529300_ImputationMarker,1300,0
2-NULL,PF3D7_0414000_MeanImputer,823,0
2-NULL,PF3D7_0201500_MeanImputer,176,0
2-NULL,PF3D7_0201600_MeanImputer,177,0
2-NULL,PF3D7_0527800_ImputationMarker,1279,0
2-NULL,PF3D7_0527700_MeanImputer,1277,0
2-NULL,PF3D7_0416500_MeanImputer,855,0
2-NULL,PF3D7_0416100_MeanImputer,850,0
2-NULL,PF3D7_0525700_ImputationMarker,1256,0
2-NULL,PF3D7_0525600_MeanImputer,1254,0
2-NULL,PF3D7_0525500_MeanImputer,1253,0
2-NULL,PF3D7_0525300_MeanImputer,1251,0
2-NULL,PF3D7_0214800_MeanImputer,310,0
2-NULL,PF3D7_0203500_MeanImputer,194,0
2-NULL,PF3D7_0525200_MeanImputer,1250,0
2-NULL,PF3D7_0525100_MeanImputer,1249,0
2-NULL,PF3D7_0524800_ImputationMarker,1246,0
2-NULL,PF3D7_0526000_ImputationMarker,1259,0
2-NULL,PF3D7_0214700_MeanImputer,309,0
2-NULL,PF3D7_0203700_MeanImputer,196,0
2-NULL,PF3D7_0524600_MeanImputer,1243,0
2-NULL,PF3D7_0524500_ImputationMarker,1242,0
2-NULL,PF3D7_0416400_MeanImputer,853,0
2-NULL,PF3D7_0524500_MeanImputer,1241,0
2-NULL,PF3D7_0416400_ImputationMarker,854,0
2-NULL,PF3D7_0524200_ImputationMarker,1238,0
2-NULL,PF3D7_0415900_ImputationMarker,848,0
2-NULL,PF3D7_0526100_MeanImputer,1260,0
2-NULL,PF3D7_0527600_MeanImputer,1276,0
2-NULL,PF3D7_0527000_MeanImputer,1268,0
2-NULL,PF3D7_0527500_MeanImputer,1275,0
2-NULL,PF3D7_0527300_ImputationMarker,1273,0
2-NULL,PF3D7_0527300_MeanImputer,1272,0
2-NULL,PF3D7_0527200_MeanImputer,1271,0
2-NULL,PF3D7_0527100_ImputationMarker,1270,0
2-NULL,PF3D7_0215200_MeanImputer,314,0
2-NULL,PF3D7_0202300_ImputationMarker,186,0
2-NULL,PF3D7_0202400_MeanImputer,187,0
2-NULL,PF3D7_0202700_ImputationMarker,190,0
2-NULL,PF3D7_0526300_MeanImputer,1261,0
2-NULL,PF3D7_0415600_MeanImputer,843,0
2-NULL,PF3D7_0415600_ImputationMarker,844,0
2-NULL,PF3D7_0203000_MeanImputer,191,0
2-NULL,PF3D7_0526900_ImputationMarker,1267,0
2-NULL,PF3D7_0415800_MeanImputer,846,0
2-NULL,PF3D7_0526600_MeanImputer,1263,0
2-NULL,PF3D7_0526500_MeanImputer,1262,0
2-NULL,PF3D7_0415900_MeanImputer,847,0
2-NULL,PF3D7_0517100_MeanImputer,1153,0
2-NULL,PF3D7_0207000_ImputationMarker,227,0
2-NULL,PF3D7_0321300_ImputationMarker,628,0
2-NULL,PF3D7_0500300_ImputationMarker,961,0
2-NULL,PF3D7_0508100_MeanImputer,1045,0
2-NULL,PF3D7_0508000_MeanImputer,1044,0
2-NULL,PF3D7_0507900_MeanImputer,1043,0
2-NULL,PF3D7_0507800_MeanImputer,1042,0
2-NULL,PF3D7_0500100_MeanImputer,958,0
2-NULL,PF3D7_0210300_MeanImputer,262,0
